station_code,station_name,state,district,observation_date,season,max_temp_c,min_temp_c,avg_temp_c,rainfall_mm,relative_humidity_percent,wind_speed_kmh,wind_direction,visibility_km,cloud_cover_percent,sunshine_hours,atmospheric_pressure_hpa,soil_temperature_c,heat_index_c,dew_point_c,flood_warning,cyclone_alert,rainfall_category,weather_condition
IMD2646,Amritsar Weather Station,Punjab,Amritsar,2024-07-24,Monsoon,34.5,23.5,30.5,37.2,66,8.3,SW,13.3,38,11.2,1013.7,29.9,33.8,23.7,No,No,Moderate,Cloudy
IMD2647,Madurai Weather Station,Tamil Nadu,Madurai,2021-09-04,Monsoon,36.6,27.1,30.5,37.1,64,22.8,SW,1.4,0,1.1,1022.7,28.5,33.7,23.3,No,No,Moderate,Haze
IMD2648,Udaipur Weather Station,Rajasthan,Udaipur,2020-01-24,Winter,19.1,11.8,16.6,5.655108617964903,52,22.2,W,7.1,26,6.3,1011.1,17.3,19.2,7.0,No,No,Light,Haze
IMD2649,Nagpur Weather Station,Maharashtra,Nagpur,2024-03-20,Summer,36.1,28.4,30.5,2.1827628666749184,46,22.4,E,12.8,57,4.8,1009.4,31.3,32.8,19.7,No,No,Light,Rain
IMD2650,Nagpur Weather Station,Maharashtra,Nagpur,2020-11-27,Post-Monsoon,26.0,17.4,20.2,1.0143787816279293,51,18.8,S,1.0,61,6.3,1011.7,23.1,22.8,10.4,No,No,Light,Fog
IMD2651,Chennai Weather Station,Tamil Nadu,Chennai,2024-07-21,Monsoon,30.0,20.1,27.0,45.0,64,12.3,SE,2.9,29,11.2,995.9,27.5,30.2,19.8,No,Yes,Moderate,Cloudy
IMD2652,Durgapur Weather Station,West Bengal,Durgapur,2023-12-22,Winter,23.8,11.6,17.5,8.289808955093214,53,9.4,SE,7.6,58,10.7,1014.1,16.4,20.1,8.1,No,Yes,Light,Thunderstorm
IMD2653,Meerut Weather Station,Uttar Pradesh,Meerut,2021-10-27,Post-Monsoon,30.5,16.9,23.6,1.0,44,9.7,NW,13.5,71,8.7,1004.2,24.7,25.8,12.4,No,No,Light,Cloudy
IMD2654,Meerut Weather Station,Uttar Pradesh,Meerut,2024-03-18,Summer,39.8,33.5,36.4,3.81992196716344,44,14.3,E,3.8,41,2.3,1014.0,37.7,38.6,25.2,No,No,Light,Fog
IMD2655,Ludhiana Weather Station,Punjab,Ludhiana,2020-02-02,Winter,24.8,13.7,18.5,2.3340494445705424,50,26.1,E,11.7,94,9.9,1025.7,20.9,21.0,8.5,No,No,Light,Cloudy
IMD2656,Hubballi Weather Station,Karnataka,Hubballi,2020-09-20,Monsoon,35.9,24.2,31.1,54.2,67,7.3,S,3.5,16,2.1,1016.5,30.2,34.5,24.5,No,No,Moderate,Thunderstorm
IMD2657,Kolkata Weather Station,West Bengal,Kolkata,2024-05-28,Summer,37.0,30.1,32.2,1.0,47,7.5,W,11.1,0,9.9,1016.0,30.9,34.6,21.6,No,Yes,Light,Rain
IMD2658,Bengaluru Weather Station,Karnataka,Bengaluru,2024-06-24,Monsoon,32.3,25.2,28.5,11.0,58,35.8,SE,3.0,58,7.9,1019.5,28.5,31.4,20.1,No,No,Light,Thunderstorm
IMD2659,Chennai Weather Station,Tamil Nadu,Chennai,2023-08-03,Monsoon,35.8,27.3,31.6,35.0,69,28.4,S,13.4,99,2.6,1008.9,34.3,35.1,25.4,No,Yes,Moderate,Fog
IMD2660,Hubballi Weather Station,Karnataka,Hubballi,2021-04-21,Summer,34.7,30.2,32.3,6.058385804090152,56,29.2,SE,13.3,3,8.5,1002.5,31.7,35.1,23.5,No,No,Light,Haze
IMD2661,Silchar Weather Station,Assam,Silchar,2021-02-09,Winter,20.7,15.1,18.0,1.0,39,30.8,E,8.8,33,9.7,1009.3,19.7,19.9,5.8,No,Yes,Light,Cloudy
IMD2662,Bengaluru Weather Station,Karnataka,Bengaluru,2021-08-15,Monsoon,33.3,21.4,27.9,47.4,74,33.1,S,5.7,84,6.6,1017.5,26.2,31.6,22.7,No,No,Moderate,Cloudy
IMD2663,Lucknow Weather Station,Uttar Pradesh,Lucknow,2023-11-07,Post-Monsoon,29.0,20.1,27.0,1.0,43,38.2,SW,6.9,53,4.6,1003.0,29.4,29.1,15.6,No,No,Light,Clear
IMD2664,Madurai Weather Station,Tamil Nadu,Madurai,2023-05-12,Summer,39.9,30.5,36.1,1.8593653947401205,37,12.0,SW,11.9,1,7.3,1008.7,38.0,38.0,23.5,No,Yes,Light,Thunderstorm
IMD2665,Kanpur Weather Station,Uttar Pradesh,Kanpur,2021-09-07,Monsoon,32.7,24.2,26.3,26.3,59,9.2,NE,6.7,97,4.4,1005.7,28.5,29.2,18.1,No,No,Moderate,Cloudy
IMD2666,Amritsar Weather Station,Punjab,Amritsar,2020-01-20,Winter,22.8,16.2,18.6,8.08323035571404,56,32.8,NE,1.8,79,4.7,1021.1,20.9,21.4,9.8,No,No,Light,Rain
IMD2667,Jorhat Weather Station,Assam,Jorhat,2023-10-04,Post-Monsoon,25.9,18.7,21.3,2.3614421055702643,48,15.1,N,1.4,23,10.5,1015.2,20.1,23.7,10.9,No,No,Light,Fog
IMD2668,Guwahati Weather Station,Assam,Guwahati,2023-10-19,Post-Monsoon,28.1,21.5,23.6,1.5378269134344469,41,2.7,SE,4.3,48,8.2,1008.5,23.1,25.7,11.8,No,Yes,Light,Cloudy
IMD2669,Madurai Weather Station,Tamil Nadu,Madurai,2023-11-15,Post-Monsoon,32.7,25.1,27.4,2.8514586899470373,43,13.5,NW,4.9,29,4.5,1012.8,28.2,29.5,16.0,No,Yes,Light,Fog
IMD2670,Madurai Weather Station,Tamil Nadu,Madurai,2021-03-12,Summer,39.0,29.7,35.2,1.6157645454583516,46,20.9,NW,6.9,2,6.0,1011.7,37.2,37.5,24.4,No,No,Light,Rain
IMD2671,Bengaluru Weather Station,Karnataka,Bengaluru,2022-12-08,Winter,17.4,7.4,12.7,3.8422623021883355,41,27.2,NW,3.8,75,11.7,1004.8,12.8,14.8,0.9,No,No,Light,Clear
IMD2672,Kolkata Weather Station,West Bengal,Kolkata,2021-10-11,Post-Monsoon,28.7,18.1,24.6,2.167614358262152,52,1.1,E,2.3,78,11.9,1019.8,27.3,27.2,15.0,No,No,Light,Fog
IMD2673,Mysuru Weather Station,Karnataka,Mysuru,2022-05-26,Summer,42.2,32.9,38.3,1.765365604756215,45,22.9,S,11.9,9,4.0,1003.8,39.8,40.5,27.3,No,No,Light,Fog
IMD2674,Kanpur Weather Station,Uttar Pradesh,Kanpur,2022-12-21,Winter,21.4,14.2,18.5,1.0,48,28.7,S,10.4,92,9.3,1007.5,17.3,20.9,8.1,No,No,Light,Clear
IMD2675,Patiala Weather Station,Punjab,Patiala,2020-12-17,Winter,17.4,8.5,15.3,5.555836794950997,40,28.8,S,15.0,80,11.7,996.4,15.9,17.3,3.3,No,No,Light,Thunderstorm
IMD2676,Jodhpur Weather Station,Rajasthan,Jodhpur,2020-11-06,Post-Monsoon,28.2,23.0,26.0,1.7966162568503123,49,28.6,NW,6.8,27,0.1,1012.0,28.9,28.4,15.8,No,No,Light,Thunderstorm
IMD2677,Ludhiana Weather Station,Punjab,Ludhiana,2024-08-08,Monsoon,34.7,29.5,32.3,29.1,58,27.9,SE,10.2,3,11.4,1007.9,35.1,35.2,23.9,No,No,Moderate,Thunderstorm
IMD2678,Meerut Weather Station,Uttar Pradesh,Meerut,2024-07-30,Monsoon,31.9,22.1,24.9,11.4,54,3.8,E,11.6,45,3.3,1017.7,23.5,27.6,15.7,No,No,Light,Thunderstorm
IMD2679,Ludhiana Weather Station,Punjab,Ludhiana,2024-05-18,Summer,33.7,22.0,28.5,1.0,42,4.8,S,9.8,98,1.0,1015.8,29.9,30.6,16.9,No,No,Light,Haze
IMD2680,Udaipur Weather Station,Rajasthan,Udaipur,2021-05-03,Summer,34.2,29.7,32.0,2.2922430114955126,47,18.1,S,1.5,84,2.6,1003.9,30.3,34.4,21.4,No,No,Light,Haze
IMD2681,Jodhpur Weather Station,Rajasthan,Jodhpur,2023-07-30,Monsoon,31.5,22.2,24.9,37.0,60,26.8,SE,9.0,99,7.8,1011.9,25.3,27.9,16.9,No,No,Moderate,Cloudy
IMD2682,Jorhat Weather Station,Assam,Jorhat,2024-04-15,Summer,40.2,32.2,35.6,21.11200876465673,57,4.0,S,13.2,69,6.8,1024.0,35.8,38.5,27.0,No,No,Moderate,Haze
IMD2683,Jodhpur Weather Station,Rajasthan,Jodhpur,2024-09-09,Monsoon,30.7,19.8,25.2,30.1,57,9.0,NE,8.3,71,10.8,1016.1,23.2,28.1,16.6,No,No,Moderate,Rain
IMD2684,Siliguri Weather Station,West Bengal,Siliguri,2022-03-01,Summer,36.7,25.4,31.2,1.0,51,39.8,NE,10.2,35,9.9,1015.7,30.4,33.8,21.4,No,Yes,Light,Fog
IMD2685,Jorhat Weather Station,Assam,Jorhat,2023-11-28,Post-Monsoon,23.9,14.0,17.7,5.332289679144903,51,3.2,N,7.2,7,4.2,1007.8,18.0,20.2,7.9,No,Yes,Light,Cloudy
IMD2686,Madurai Weather Station,Tamil Nadu,Madurai,2020-10-20,Post-Monsoon,31.9,21.2,27.5,2.8318094445852755,46,34.5,NE,14.1,35,3.9,998.9,29.4,29.8,16.7,No,Yes,Light,Rain
IMD2687,Chennai Weather Station,Tamil Nadu,Chennai,2020-12-18,Winter,26.5,17.8,20.4,5.17768011117196,46,7.8,S,8.0,2,7.4,1012.2,18.9,22.7,9.6,No,No,Light,Rain
IMD2688,Mysuru Weather Station,Karnataka,Mysuru,2020-12-20,Winter,21.8,13.0,15.1,2.2974913216053086,38,28.7,N,11.9,18,1.7,1006.8,13.3,17.0,2.7,No,No,Light,Cloudy
IMD2689,Hubballi Weather Station,Karnataka,Hubballi,2022-03-07,Summer,37.8,28.5,31.7,1.8292744771761897,47,16.2,N,10.1,47,8.5,1006.4,33.5,34.0,21.1,No,No,Light,Fog
IMD2690,Jaipur Weather Station,Rajasthan,Jaipur,2023-09-13,Monsoon,38.3,27.2,33.8,15.9,50,8.0,E,11.5,16,5.5,1018.2,34.2,36.3,23.8,No,No,Light,Fog
IMD2691,Mysuru Weather Station,Karnataka,Mysuru,2020-11-23,Post-Monsoon,30.6,18.0,24.4,1.0,51,28.1,W,6.4,81,2.1,1010.6,26.9,26.9,14.6,No,No,Light,Clear
IMD2692,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2024-06-20,Monsoon,29.9,21.9,27.3,35.7,70,18.3,N,9.1,53,8.0,1005.6,29.7,30.8,21.3,No,No,Moderate,Thunderstorm
IMD2693,Silchar Weather Station,Assam,Silchar,2020-04-17,Summer,40.5,31.3,35.2,1.8044794195873062,50,34.4,N,11.9,5,2.8,1012.4,34.9,37.7,25.2,No,No,Light,Haze
IMD2694,Guwahati Weather Station,Assam,Guwahati,2024-06-05,Monsoon,34.8,21.6,28.5,47.4,68,33.9,N,12.9,76,8.5,1003.4,29.1,31.9,22.1,No,Yes,Moderate,Haze
IMD2695,Silchar Weather Station,Assam,Silchar,2020-01-14,Winter,27.4,15.1,21.2,1.0,42,7.5,N,6.4,62,8.1,1011.1,19.7,23.3,9.6,No,No,Light,Rain
IMD2696,Bengaluru Weather Station,Karnataka,Bengaluru,2023-08-29,Monsoon,36.7,27.8,31.7,41.6,68,35.5,W,10.6,98,9.2,1013.5,33.9,35.1,25.3,No,No,Moderate,Rain
IMD2697,Kanpur Weather Station,Uttar Pradesh,Kanpur,2024-05-13,Summer,38.2,31.0,35.9,1.0,46,3.2,NE,8.3,50,1.2,1003.8,35.4,38.2,25.1,No,No,Light,Fog
IMD2698,Siliguri Weather Station,West Bengal,Siliguri,2022-06-16,Monsoon,37.9,29.9,32.7,43.5,58,26.3,NE,12.6,31,5.7,1016.9,34.8,35.6,24.3,No,Yes,Moderate,Cloudy
IMD2699,Lucknow Weather Station,Uttar Pradesh,Lucknow,2021-07-13,Monsoon,31.5,21.2,26.1,37.8,55,1.6,E,14.2,51,8.9,1000.4,26.0,28.9,17.1,No,No,Moderate,Clear
IMD2700,Durgapur Weather Station,West Bengal,Durgapur,2024-07-04,Monsoon,32.4,24.6,28.6,53.6,79,18.1,S,13.3,37,2.1,1001.6,29.8,32.6,24.4,No,No,Moderate,Cloudy
IMD2701,Mysuru Weather Station,Karnataka,Mysuru,2021-09-01,Monsoon,35.8,23.4,29.7,44.4,75,28.4,NE,13.5,93,10.1,1004.7,31.3,33.5,24.7,No,No,Moderate,Clear
IMD2702,Amritsar Weather Station,Punjab,Amritsar,2020-10-17,Post-Monsoon,32.2,22.6,26.9,2.9905397166681262,43,11.0,NE,8.9,5,7.3,995.4,25.6,29.0,15.5,No,No,Light,Haze
IMD2703,Patiala Weather Station,Punjab,Patiala,2023-05-14,Summer,41.4,31.3,35.6,1.0,45,14.0,S,9.1,68,0.5,1015.1,35.3,37.9,24.6,No,No,Light,Thunderstorm
IMD2704,Udaipur Weather Station,Rajasthan,Udaipur,2023-10-28,Post-Monsoon,27.7,21.6,24.4,2.402653069529083,38,21.8,S,8.6,55,1.5,1009.8,25.4,26.3,12.0,No,No,Light,Haze
IMD2705,Jorhat Weather Station,Assam,Jorhat,2021-11-03,Post-Monsoon,24.4,15.7,21.5,4.616984156460701,45,31.5,NE,9.2,14,3.7,998.4,24.0,23.8,10.5,No,No,Light,Haze
IMD2706,Pune Weather Station,Maharashtra,Pune,2023-12-20,Winter,20.7,12.6,17.8,7.737680839976331,48,34.9,SW,9.6,28,8.9,1018.3,16.5,20.2,7.4,No,No,Light,Clear
IMD2707,Amritsar Weather Station,Punjab,Amritsar,2023-07-03,Monsoon,35.0,22.7,28.8,41.9,71,32.4,E,1.0,15,9.3,1014.4,29.4,32.4,23.0,No,No,Moderate,Thunderstorm
IMD2708,Nashik Weather Station,Maharashtra,Nashik,2023-06-10,Monsoon,30.2,22.5,25.1,45.2,61,6.2,NE,3.7,15,11.5,1011.7,26.7,28.2,17.3,No,No,Moderate,Clear
IMD2709,Nashik Weather Station,Maharashtra,Nashik,2022-04-14,Summer,38.0,25.9,31.2,5.065501219136128,47,22.0,S,8.9,44,12.0,1002.0,32.7,33.5,20.6,No,No,Light,Clear
IMD2710,Mysuru Weather Station,Karnataka,Mysuru,2022-01-11,Winter,21.4,11.5,17.2,15.142840420694734,44,18.3,E,13.4,1,6.9,1014.5,16.3,19.4,6.0,No,No,Light,Fog
IMD2711,Siliguri Weather Station,West Bengal,Siliguri,2022-07-25,Monsoon,34.3,28.6,30.8,14.0,51,8.9,W,8.3,1,1.1,1023.7,29.6,33.4,21.0,No,No,Light,Cloudy
IMD2712,Nagpur Weather Station,Maharashtra,Nagpur,2024-09-24,Monsoon,30.9,21.3,25.5,96.1,88,27.1,SW,11.9,19,5.3,1013.4,23.5,29.9,23.1,Yes,No,Heavy,Thunderstorm
IMD2713,Pune Weather Station,Maharashtra,Pune,2020-12-14,Winter,24.6,13.3,18.1,8.9413003660824,42,10.6,E,3.4,34,10.1,1005.6,18.5,20.2,6.5,No,No,Light,Haze
IMD2714,Meerut Weather Station,Uttar Pradesh,Meerut,2022-04-01,Summer,39.8,29.8,33.0,3.9102795206569665,42,34.8,E,8.8,49,9.7,1016.9,34.4,35.1,21.4,No,No,Light,Rain
IMD2715,Jodhpur Weather Station,Rajasthan,Jodhpur,2024-04-07,Summer,41.2,31.2,37.4,5.226790821329402,54,32.4,SW,4.3,83,1.8,1016.1,36.5,40.1,28.2,No,No,Light,Clear
IMD2716,Kanpur Weather Station,Uttar Pradesh,Kanpur,2022-03-12,Summer,42.2,33.8,37.1,1.9105295006531264,37,24.7,W,8.8,23,2.7,1019.2,39.3,39.0,24.5,No,No,Light,Cloudy
IMD2717,Udaipur Weather Station,Rajasthan,Udaipur,2021-01-03,Winter,28.4,16.5,22.2,1.1542709796304198,38,32.6,SE,13.4,11,3.8,1014.4,24.0,24.1,9.8,No,No,Light,Haze
IMD2718,Jodhpur Weather Station,Rajasthan,Jodhpur,2024-10-18,Post-Monsoon,30.8,20.9,26.2,1.1102982775373553,38,14.2,NW,10.3,78,8.6,998.0,24.2,28.1,13.8,No,No,Light,Rain
IMD2719,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2023-09-29,Monsoon,38.0,28.8,31.1,2.5,46,10.1,SE,13.1,63,3.2,1007.6,32.6,33.4,20.3,No,Yes,Light,Cloudy
IMD2720,Patiala Weather Station,Punjab,Patiala,2022-11-20,Post-Monsoon,24.7,16.6,22.5,5.2427483051482815,39,39.7,N,10.8,67,7.7,1010.6,21.4,24.4,10.3,No,No,Light,Fog
IMD2721,Silchar Weather Station,Assam,Silchar,2024-07-01,Monsoon,31.5,23.7,27.0,51.2,70,8.9,NW,14.9,31,6.7,1013.6,30.0,30.5,21.0,No,No,Moderate,Cloudy
IMD2722,Mysuru Weather Station,Karnataka,Mysuru,2020-01-01,Winter,19.5,15.0,17.1,7.560245972850901,43,3.4,SE,4.2,52,6.7,1017.1,15.8,19.2,5.7,No,No,Light,Thunderstorm
IMD2723,Amritsar Weather Station,Punjab,Amritsar,2020-04-24,Summer,45.4,38.8,42.2,2.529553158710676,52,24.1,E,1.2,85,3.3,1015.1,43.3,44.8,32.6,No,No,Light,Haze
IMD2724,Siliguri Weather Station,West Bengal,Siliguri,2021-01-21,Winter,20.6,13.7,16.2,4.1625983782967575,40,21.8,NW,1.2,27,8.0,1021.8,17.1,18.2,4.2,No,Yes,Light,Haze
IMD2725,Jaipur Weather Station,Rajasthan,Jaipur,2022-09-21,Monsoon,28.1,17.5,23.6,56.1,69,35.6,SW,7.1,60,12.0,991.3,22.0,27.1,17.4,No,No,Moderate,Fog
IMD2726,Bengaluru Weather Station,Karnataka,Bengaluru,2023-07-20,Monsoon,29.4,23.8,25.8,72.7,83,23.0,NE,5.6,98,0.5,1013.7,26.3,30.0,22.4,No,No,Moderate,Fog
IMD2727,Chennai Weather Station,Tamil Nadu,Chennai,2024-07-03,Monsoon,27.8,22.2,24.7,13.6,43,19.1,E,5.4,54,3.4,1010.9,23.1,26.8,13.3,No,No,Light,Cloudy
IMD2728,Nagpur Weather Station,Maharashtra,Nagpur,2023-02-04,Winter,28.7,16.1,22.6,1.0,37,11.8,S,8.6,39,2.6,1006.8,23.8,24.5,10.0,No,No,Light,Haze
IMD2729,Jorhat Weather Station,Assam,Jorhat,2023-04-29,Summer,37.4,30.7,35.2,4.516261603992124,47,38.0,NW,14.7,47,10.9,1022.5,37.9,37.6,24.6,No,Yes,Light,Haze
IMD2730,Jaipur Weather Station,Rajasthan,Jaipur,2021-03-27,Summer,34.6,24.8,29.5,1.063669070421588,38,27.0,SE,2.0,12,10.1,1006.5,32.2,31.4,17.1,No,No,Light,Clear
IMD2731,Pune Weather Station,Maharashtra,Pune,2024-12-01,Winter,24.1,16.3,18.7,13.13659334618925,51,37.1,S,6.5,98,4.8,1009.0,18.6,21.2,8.9,No,No,Light,Thunderstorm
IMD2732,Hubballi Weather Station,Karnataka,Hubballi,2022-04-08,Summer,40.7,30.5,35.9,1.4119634243651067,49,22.9,SE,10.6,9,9.9,1029.9,36.6,38.4,25.7,No,No,Light,Rain
IMD2733,Nagpur Weather Station,Maharashtra,Nagpur,2021-04-01,Summer,42.4,30.3,35.5,1.164186298827895,45,10.9,NW,8.8,19,2.9,1024.5,35.9,37.8,24.5,No,No,Light,Rain
IMD2734,Bengaluru Weather Station,Karnataka,Bengaluru,2023-09-12,Monsoon,33.6,25.8,30.5,46.5,60,23.9,E,14.3,49,1.0,1019.0,28.8,33.5,22.5,No,No,Moderate,Fog
IMD2735,Lucknow Weather Station,Uttar Pradesh,Lucknow,2020-12-08,Winter,28.4,20.6,23.9,12.689011085294922,48,1.4,N,4.3,82,6.3,1018.3,22.6,26.3,13.5,No,No,Light,Thunderstorm
IMD2736,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2022-09-10,Monsoon,26.7,17.1,23.3,49.7,61,25.1,NE,1.6,33,6.5,1014.2,23.8,26.4,15.5,No,Yes,Moderate,Rain
IMD2737,Madurai Weather Station,Tamil Nadu,Madurai,2020-05-02,Summer,40.6,28.9,34.4,1.5853373304808198,38,7.4,SW,13.1,83,11.9,1008.5,33.7,36.3,22.0,No,No,Light,Fog
IMD2738,Silchar Weather Station,Assam,Silchar,2024-06-20,Monsoon,37.6,27.1,32.7,28.8,51,22.2,NE,9.1,40,11.9,1008.0,34.9,35.2,22.9,No,Yes,Moderate,Cloudy
IMD2739,Durgapur Weather Station,West Bengal,Durgapur,2023-07-10,Monsoon,36.6,28.6,32.7,41.0,65,31.2,N,3.3,60,10.0,1005.9,32.3,36.0,25.7,No,No,Moderate,Haze
IMD2740,Bengaluru Weather Station,Karnataka,Bengaluru,2024-12-29,Winter,19.1,10.7,13.2,3.2669182235451633,51,21.8,NE,5.5,20,7.7,1006.6,13.8,15.8,3.4,No,No,Light,Clear
IMD2741,Lucknow Weather Station,Uttar Pradesh,Lucknow,2022-10-07,Post-Monsoon,30.5,22.6,25.7,1.5613552633590284,46,27.2,W,12.0,26,7.1,1026.5,27.7,28.0,14.9,No,No,Light,Rain
IMD2742,Lucknow Weather Station,Uttar Pradesh,Lucknow,2022-08-26,Monsoon,28.9,16.3,23.1,40.4,59,30.7,NW,9.3,68,10.1,1021.3,23.4,26.1,14.9,No,No,Moderate,Fog
IMD2743,Kanpur Weather Station,Uttar Pradesh,Kanpur,2021-07-16,Monsoon,36.2,25.8,31.1,15.1,50,16.1,SW,4.5,4,3.4,1007.0,32.9,33.6,21.1,No,No,Light,Clear
IMD2744,Meerut Weather Station,Uttar Pradesh,Meerut,2022-01-16,Winter,20.8,10.4,15.1,2.222725042785328,49,23.7,SW,13.9,94,8.5,1019.5,17.6,17.6,4.9,No,No,Light,Clear
IMD2745,Kolkata Weather Station,West Bengal,Kolkata,2024-03-19,Summer,35.8,27.8,31.4,6.567934293799352,50,3.1,E,8.8,9,6.6,1011.6,29.8,33.9,21.4,No,No,Light,Haze
IMD2746,Silchar Weather Station,Assam,Silchar,2021-10-09,Post-Monsoon,29.2,20.0,22.3,1.2732944535814088,52,29.3,SE,3.1,80,1.4,1003.5,21.2,24.9,12.7,No,No,Light,Haze
IMD2747,Jodhpur Weather Station,Rajasthan,Jodhpur,2023-08-12,Monsoon,29.1,22.6,26.7,44.8,67,16.2,S,11.3,9,3.4,1007.9,28.0,30.1,20.1,No,No,Moderate,Thunderstorm
IMD2748,Jorhat Weather Station,Assam,Jorhat,2022-03-23,Summer,38.9,28.9,33.7,5.361845336152922,39,4.4,SE,4.3,82,8.9,1014.1,32.5,35.7,21.5,No,No,Light,Haze
IMD2749,Jorhat Weather Station,Assam,Jorhat,2020-11-29,Post-Monsoon,30.3,19.3,23.6,1.5515211218650284,37,10.6,SE,10.7,69,4.1,1021.5,22.7,25.5,11.0,No,No,Light,Rain
IMD2750,Siliguri Weather Station,West Bengal,Siliguri,2021-06-19,Monsoon,32.5,24.5,28.9,38.4,56,36.2,NE,1.6,58,0.2,1011.1,27.6,31.7,20.1,No,No,Moderate,Cloudy
IMD2751,Chennai Weather Station,Tamil Nadu,Chennai,2020-06-03,Monsoon,30.4,24.4,26.9,44.0,70,21.7,SW,12.9,59,0.9,1006.7,25.8,30.4,20.9,No,Yes,Moderate,Rain
IMD2752,Amritsar Weather Station,Punjab,Amritsar,2021-11-15,Post-Monsoon,28.7,19.4,24.2,7.04970314447021,42,30.5,SE,1.1,92,11.1,1009.2,22.7,26.3,12.6,No,No,Light,Thunderstorm
IMD2753,Amritsar Weather Station,Punjab,Amritsar,2023-06-17,Monsoon,30.2,19.3,25.4,52.4,66,13.6,NW,9.9,60,2.6,1012.4,27.5,28.7,18.6,No,No,Moderate,Clear
IMD2754,Jorhat Weather Station,Assam,Jorhat,2021-07-17,Monsoon,34.9,24.5,28.5,18.7,60,17.5,S,13.1,77,5.3,1013.1,27.5,31.5,20.5,No,Yes,Light,Clear
IMD2755,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2020-12-24,Winter,19.1,14.2,16.5,4.132838702367024,39,20.4,E,2.2,67,6.8,1019.8,17.4,18.4,4.3,No,Yes,Light,Fog
IMD2756,Guwahati Weather Station,Assam,Guwahati,2022-08-23,Monsoon,31.3,24.2,28.8,29.0,67,34.7,W,1.8,85,2.4,1019.0,30.2,32.1,22.2,No,Yes,Moderate,Rain
IMD2757,Guwahati Weather Station,Assam,Guwahati,2021-12-26,Winter,24.0,13.4,20.3,12.931373290127397,59,31.6,NE,2.5,11,9.6,1002.6,20.4,23.2,12.1,No,No,Light,Rain
IMD2758,Meerut Weather Station,Uttar Pradesh,Meerut,2020-06-04,Monsoon,31.3,24.4,26.9,20.6,53,31.6,NE,12.6,76,10.8,1011.3,29.2,29.5,17.5,No,No,Moderate,Haze
IMD2759,Amritsar Weather Station,Punjab,Amritsar,2024-10-04,Post-Monsoon,30.9,25.7,28.0,4.214507356316608,44,19.5,SW,11.5,36,5.4,1011.6,27.1,30.2,16.8,No,No,Light,Clear
IMD2760,Madurai Weather Station,Tamil Nadu,Madurai,2023-01-30,Winter,25.0,16.2,20.9,9.127259762087249,51,39.1,N,1.7,53,0.5,1004.6,20.8,23.4,11.1,No,No,Light,Fog
IMD2761,Siliguri Weather Station,West Bengal,Siliguri,2022-02-18,Winter,25.2,20.6,23.1,1.0,53,14.6,NW,10.3,66,11.8,1013.1,23.3,25.8,13.7,No,No,Light,Cloudy
IMD2762,Lucknow Weather Station,Uttar Pradesh,Lucknow,2024-02-12,Winter,29.0,17.4,22.2,3.26009010272082,51,15.3,S,4.3,99,11.5,1017.3,21.2,24.8,12.4,No,No,Light,Fog
IMD2763,Pune Weather Station,Maharashtra,Pune,2022-04-16,Summer,38.8,29.8,34.7,2.4639724700003787,46,8.7,SE,5.7,60,9.8,1011.2,33.1,37.0,23.9,No,No,Light,Fog
IMD2764,Kanpur Weather Station,Uttar Pradesh,Kanpur,2024-08-25,Monsoon,31.6,20.3,25.9,42.2,72,18.1,N,10.8,47,10.0,999.3,28.0,29.5,20.3,No,No,Moderate,Clear
IMD2765,Hubballi Weather Station,Karnataka,Hubballi,2024-02-21,Winter,17.6,9.0,15.5,9.871894277129053,42,31.1,NE,3.7,89,2.3,1007.6,14.5,17.6,3.9,No,No,Light,Haze
IMD2766,Kanpur Weather Station,Uttar Pradesh,Kanpur,2020-03-20,Summer,36.4,28.1,32.7,2.5509898437833036,52,37.5,NE,5.9,88,2.7,1012.9,31.2,35.3,23.1,No,No,Light,Cloudy
IMD2767,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2020-05-29,Summer,42.8,33.9,39.4,4.518848746108304,41,8.0,NE,4.4,17,11.3,1003.9,39.0,41.4,27.6,No,No,Light,Cloudy
IMD2768,Kolkata Weather Station,West Bengal,Kolkata,2022-09-07,Monsoon,35.0,25.7,31.4,42.6,63,33.3,NW,9.5,6,10.9,1028.3,34.0,34.5,24.0,No,No,Moderate,Haze
IMD2769,Silchar Weather Station,Assam,Silchar,2024-06-06,Monsoon,35.8,28.3,33.1,86.1,80,25.0,E,13.3,46,6.9,1018.7,33.4,37.1,29.1,Yes,No,Heavy,Cloudy
IMD2770,Siliguri Weather Station,West Bengal,Siliguri,2021-11-06,Post-Monsoon,30.9,20.2,25.7,8.163490086777038,49,8.6,NW,4.3,73,2.2,1019.1,28.0,28.1,15.5,No,Yes,Light,Clear
IMD2771,Nagpur Weather Station,Maharashtra,Nagpur,2020-03-01,Summer,40.4,35.0,38.1,1.054319377173871,47,39.8,SE,2.1,92,11.9,1023.6,40.8,40.5,27.5,No,No,Light,Fog
IMD2772,Jodhpur Weather Station,Rajasthan,Jodhpur,2023-09-16,Monsoon,34.9,27.6,32.2,30.8,64,12.3,NE,5.1,62,9.2,1002.0,34.8,35.4,25.0,No,No,Moderate,Haze
