observation_id,date,station_id,country,latitude,longitude,elevation_m,avg_temperature_c,max_temperature_c,min_temperature_c,precipitation_mm,snowfall_cm,humidity_percent,wind_speed_kmh,wind_direction,solar_radiation_wm2,atmospheric_pressure_hpa,cloud_cover_percent,uv_index,soil_moisture_percent,drought_index,evapotranspiration_mm,air_quality_index,pm25,pm10,co2_ppm,methane_ppb,ozone_ppb,climate_zone,weather_event,disaster_risk
1665,2021-03-23,NOAA1027,Canada,33.6318,-78.1937,421.4,11.0,15.0,3.4,10.9,0.0,47,36.4,NE,363.0,1020.1,55,6,33.7,Medium,2.53,100,28.9,59.1,418.2,2024.1,38.1,Polar,Rain,High
1666,2020-05-01,NOAA1011,Mexico,44.2719,-90.219,510.6,21.6,28.5,14.4,4.0,0.0,47,29.7,NE,620.3,1001.6,20,10,34.2,High,4.46,133,25.1,50.2,408.6,1891.9,38.7,Temperate,None,Low
1667,2024-07-28,NOAA1023,Mexico,41.8785,-72.627,1743.2,34.4,39.9,30.7,22.8,0.0,64,9.2,SW,223.1,1007.1,15,3,49.9,Low,5.22,110,22.3,39.5,426.3,1848.7,31.3,Temperate,Coldwave,High
1668,2023-08-17,NOAA1044,Canada,35.4602,-68.1575,1540.5,30.7,35.8,26.3,24.1,0.0,58,28.8,NE,652.8,1017.2,18,8,35.6,Low,6.2,87,21.4,45.7,400.9,1866.6,34.5,Arid,Coldwave,Low
1669,2022-05-02,NOAA1017,Mexico,40.3423,-116.946,2726.6,22.5,26.4,15.7,6.6,0.0,47,32.9,N,813.9,1007.2,12,4,25.9,Medium,4.0,106,25.5,53.9,418.8,1880.4,39.2,Polar,Rain,Low
1670,2021-08-16,NOAA1034,Canada,47.4181,-68.5478,2181.8,28.2,31.1,21.8,19.5,0.0,51,33.6,S,415.6,1016.0,50,8,41.0,Medium,5.49,95,20.2,43.0,424.6,1869.2,52.2,Tropical,Storm,Low
1671,2021-05-10,NOAA1027,Canada,44.1962,-77.6281,1422.3,20.7,22.9,14.1,36.2,0.0,73,28.6,SE,621.5,1025.9,81,11,53.7,Low,4.61,99,22.3,50.1,417.5,1879.4,40.2,Continental,Fog,Medium
1672,2022-08-20,NOAA1003,Mexico,41.8192,-72.9457,1497.6,34.0,41.2,31.5,12.5,0.0,51,21.3,SW,242.8,1014.5,37,1,28.0,Medium,6.77,94,30.7,51.2,424.9,1890.7,37.3,Temperate,None,High
1673,2023-10-10,NOAA1045,Canada,48.1967,-115.7555,2394.8,12.4,19.2,9.6,9.9,0.0,59,13.9,W,377.1,1017.8,8,7,45.2,Medium,3.19,129,28.5,49.2,419.7,1956.9,37.4,Tropical,Heatwave,Medium
1674,2024-03-21,NOAA1037,Mexico,32.6575,-113.439,1666.7,9.9,12.5,4.6,3.2,0.0,43,36.2,SE,826.3,999.6,82,4,37.6,High,2.74,130,29.7,56.9,410.3,1892.5,50.2,Temperate,Heatwave,High
1675,2020-03-22,NOAA1011,Mexico,46.0337,-103.9199,2742.3,11.5,18.1,8.1,13.5,0.0,51,24.4,SW,563.1,1025.4,9,2,39.3,Medium,3.09,102,28.4,56.3,419.5,1913.6,31.5,Arid,Rain,Medium
1676,2023-12-19,NOAA1046,USA,33.3083,-77.5395,2950.2,4.1,12.1,2.1,9.8,0.0,54,22.6,N,678.6,1020.7,70,5,38.9,Medium,1.93,120,24.5,52.0,406.6,1876.7,33.2,Continental,Coldwave,Medium
1677,2023-12-13,NOAA1008,USA,30.7043,-70.7413,2435.6,-5.3,2.2,-9.5,5.3,12.2,51,37.4,S,691.9,1023.6,35,3,30.3,Medium,0.5,120,27.0,51.3,435.9,1847.5,48.4,Tropical,Fog,Low
1678,2024-02-29,NOAA1039,USA,33.4245,-118.5128,1240.4,4.4,10.4,0.3,8.8,0.0,50,41.6,NE,120.7,1008.4,52,8,31.9,Medium,0.87,110,32.6,61.7,407.9,2031.5,38.9,Continental,Rain,Medium
1679,2024-03-28,NOAA1046,Mexico,25.2356,-75.3504,2201.9,8.7,12.2,3.8,14.5,0.0,54,23.4,E,212.5,1012.6,33,3,36.5,Medium,2.71,122,29.2,52.1,414.3,1892.4,50.2,Temperate,Fog,Low
1680,2024-12-14,NOAA1013,Mexico,44.8129,-117.6139,1547.9,3.0,7.6,-4.3,17.6,0.0,50,39.5,SE,382.6,1022.4,39,11,34.1,Medium,1.81,107,29.4,60.3,420.9,1848.9,30.2,Temperate,None,Low
1681,2022-06-22,NOAA1037,Canada,30.86,-75.1721,2673.4,28.1,31.4,25.6,17.1,0.0,55,28.1,SE,290.9,1012.2,13,1,46.4,Medium,5.22,97,30.5,42.5,407.9,1898.1,35.3,Continental,Fog,Medium
1682,2024-05-19,NOAA1016,Mexico,44.9326,-122.4752,2442.1,27.7,32.9,22.6,9.5,0.0,58,2.8,W,338.3,1006.5,47,2,43.4,Medium,5.99,103,23.3,48.3,421.4,1909.1,50.4,Temperate,Fog,Medium
1683,2020-02-18,NOAA1005,Canada,26.093,-94.4856,2917.5,8.1,10.5,2.3,12.7,0.0,59,22.2,NW,613.2,1010.2,80,4,36.2,Medium,1.34,122,30.4,60.7,418.3,1936.1,33.9,Tropical,Fog,Low
1684,2020-02-12,NOAA1012,Mexico,32.4733,-95.7522,639.1,4.6,7.8,0.8,19.3,0.0,54,6.5,W,389.0,1027.9,5,1,34.5,Medium,1.48,89,20.3,46.2,421.0,1944.0,37.2,Tropical,None,Low
1685,2021-11-19,NOAA1021,Mexico,35.9252,-106.7027,142.0,13.7,18.5,5.8,27.6,0.0,62,8.3,E,643.2,1010.4,76,6,42.2,Low,3.78,106,19.4,37.9,424.0,1952.2,35.5,Continental,None,High
1686,2022-12-06,NOAA1048,Mexico,47.5826,-92.404,2145.9,6.0,13.4,-0.9,13.1,0.0,61,23.1,NW,688.4,1019.8,47,2,38.2,Medium,1.86,95,23.0,47.7,417.7,1952.7,16.7,Polar,None,High
1687,2023-03-21,NOAA1039,Canada,40.4374,-78.4068,125.2,5.1,10.1,1.8,5.9,0.0,45,13.8,NE,569.5,1007.9,40,6,35.3,Medium,1.58,131,31.6,48.7,424.6,1933.9,52.8,Continental,Fog,Low
1688,2021-07-28,NOAA1034,Mexico,46.5719,-122.2546,2885.5,28.7,34.2,24.3,6.6,0.0,41,15.4,N,298.4,1020.8,81,2,26.3,Medium,5.27,118,28.4,59.1,431.2,1962.3,41.5,Polar,None,High
1689,2023-07-29,NOAA1015,Mexico,34.3911,-116.0081,1085.1,33.5,37.2,29.7,33.1,0.0,64,10.2,SE,566.8,1019.3,57,2,47.6,Low,5.66,72,26.2,38.0,417.3,1946.4,43.3,Arid,Heatwave,Medium
1690,2020-01-18,NOAA1003,Mexico,36.2383,-87.8114,2303.2,-4.9,-1.7,-10.3,16.0,5.6,48,4.4,SW,387.2,1024.6,83,6,37.1,Medium,0.78,109,23.7,60.7,412.4,1950.1,39.3,Temperate,Heatwave,High
1691,2023-12-21,NOAA1043,Canada,35.9448,-84.183,1510.0,6.7,11.9,-1.1,28.8,0.0,70,27.3,E,615.5,1007.9,93,3,56.6,Low,2.6,78,25.2,44.7,428.7,1855.3,40.9,Tropical,Fog,High
1692,2020-01-19,NOAA1001,Mexico,32.4485,-80.6906,204.2,-3.6,-0.9,-6.6,14.7,8.1,51,31.6,SW,634.9,1003.5,68,1,42.0,Medium,0.5,91,30.9,62.4,432.8,1942.8,40.0,Polar,Heatwave,Medium
1693,2022-09-17,NOAA1033,Canada,31.1707,-108.415,2879.8,24.7,27.5,20.9,10.9,0.0,43,37.4,NW,147.4,1008.9,33,10,30.9,Medium,4.65,101,30.3,64.1,431.4,1902.9,48.6,Polar,Heatwave,Medium
1694,2024-05-13,NOAA1014,USA,28.7687,-97.5951,141.0,22.8,26.5,19.0,10.7,0.0,41,35.8,N,470.9,1022.7,17,5,34.1,Medium,4.74,127,28.0,56.9,414.2,1894.8,43.7,Continental,Fog,Medium
1695,2023-05-15,NOAA1048,USA,40.3381,-120.7483,2394.3,20.3,23.7,12.4,18.7,0.0,47,36.5,NW,599.5,1004.3,94,9,39.8,Medium,4.19,102,24.4,52.1,424.4,1870.1,36.8,Arid,Heatwave,Low
1696,2021-08-01,NOAA1007,USA,47.2982,-85.235,177.6,25.0,30.1,18.4,8.9,0.0,56,14.4,E,298.0,1031.7,33,6,42.2,Medium,5.38,102,27.9,48.0,430.4,1900.5,46.9,Continental,Storm,High
1697,2020-06-14,NOAA1003,USA,30.8975,-110.2041,2276.8,21.5,25.1,15.1,60.1,0.0,86,8.6,W,744.9,1012.0,60,5,52.7,Low,4.85,65,12.1,22.7,415.1,1902.9,34.9,Temperate,Fog,High
1698,2020-11-13,NOAA1007,USA,44.7189,-109.3034,1911.0,10.3,13.0,3.3,1.7,0.0,42,40.7,E,122.2,1008.6,1,8,23.0,High,3.02,116,25.1,49.8,411.4,1867.8,41.8,Tropical,Rain,Low
1699,2023-10-14,NOAA1016,USA,40.5215,-99.8416,2782.4,11.9,17.8,4.2,7.0,0.0,48,34.2,SW,753.0,1015.0,71,5,36.3,Medium,2.42,125,24.4,63.2,428.9,1930.7,40.3,Temperate,Fog,Medium
1700,2023-09-30,NOAA1036,Mexico,39.6666,-108.6023,425.0,25.8,32.6,23.3,45.5,0.0,81,13.8,SW,351.7,1010.2,56,6,57.3,Low,4.18,92,14.9,40.1,427.2,1908.7,47.3,Arid,None,High
1701,2020-08-06,NOAA1039,Mexico,44.6087,-86.5562,2902.5,28.7,31.8,25.6,32.2,0.0,62,10.4,SW,574.5,1001.2,44,9,36.3,Low,4.72,93,25.7,37.3,401.7,1862.0,41.0,Polar,None,Medium
1702,2020-02-27,NOAA1020,USA,45.9486,-83.1839,1525.4,3.5,9.0,-3.8,3.4,0.0,52,29.1,NW,746.6,1025.0,46,5,41.0,High,2.17,109,27.7,53.9,417.4,1997.0,42.9,Continental,Heatwave,Medium
1703,2022-09-15,NOAA1018,Canada,38.5719,-108.921,1761.9,27.9,30.1,23.3,15.3,0.0,52,36.7,N,447.8,1018.7,49,10,36.9,Medium,5.21,97,25.1,53.3,418.7,1876.4,23.2,Tropical,Fog,High
1704,2022-07-25,NOAA1023,USA,36.9241,-90.1595,2355.5,30.7,37.6,25.3,28.2,0.0,62,40.8,S,622.6,1017.1,48,1,44.7,Low,4.88,77,26.8,41.0,425.7,1945.9,39.5,Continental,Rain,Medium
1705,2021-06-02,NOAA1046,USA,39.4733,-121.5192,2267.0,28.8,31.2,21.8,26.3,0.0,61,28.4,SE,213.1,1018.9,80,5,42.2,Low,5.2,87,22.4,39.6,426.8,1865.5,40.6,Temperate,Fog,Medium
1706,2021-08-30,NOAA1007,Mexico,34.4618,-120.764,395.1,29.7,32.1,22.7,23.2,0.0,54,34.2,S,297.2,1024.7,81,10,37.9,Low,5.52,98,28.6,47.6,428.7,1920.9,36.4,Polar,Storm,Low
1707,2023-11-05,NOAA1027,USA,43.8726,-95.5356,2731.0,5.5,10.9,-0.9,8.1,0.0,46,16.5,S,583.6,998.9,95,6,35.6,Medium,1.53,125,30.3,63.5,423.9,1920.3,47.8,Tropical,Heatwave,High
1708,2021-01-30,NOAA1031,Mexico,45.978,-85.1799,2589.5,2.3,9.1,-2.3,3.8,0.0,40,6.6,SE,206.2,1029.8,18,11,24.5,High,0.5,114,30.0,52.3,403.4,1911.2,34.2,Tropical,Heatwave,Medium
1709,2020-07-28,NOAA1026,Canada,42.0518,-80.3126,830.3,24.9,27.1,18.5,13.6,0.0,57,18.7,SW,179.4,1004.2,20,9,37.9,Medium,4.74,98,31.2,50.2,429.5,1920.3,48.9,Tropical,Fog,Low
1710,2022-12-25,NOAA1010,USA,36.4439,-86.9586,2037.5,-9.2,-5.2,-13.3,10.4,15.9,60,42.1,E,453.9,1023.5,53,8,41.7,Medium,0.5,107,28.6,51.2,404.4,1837.8,34.7,Arid,Rain,Low
1711,2024-08-06,NOAA1029,USA,42.5538,-116.408,1321.4,32.1,39.9,26.5,4.6,0.0,57,35.1,E,163.8,1007.6,44,2,32.6,High,5.09,100,28.7,62.8,423.4,1841.8,44.8,Temperate,Storm,Low
1712,2023-07-10,NOAA1016,Mexico,37.5262,-69.4844,1707.8,33.5,40.2,25.7,2.5,0.0,56,41.8,SW,273.3,1025.4,63,2,37.0,High,5.74,117,25.5,49.3,427.3,1933.8,38.8,Tropical,None,High
1713,2023-03-08,NOAA1012,USA,38.3467,-111.3471,1995.8,4.4,9.8,0.2,13.5,0.0,60,22.5,SE,773.0,1022.1,59,8,47.6,Medium,2.47,97,31.4,55.5,429.1,1911.7,44.7,Tropical,Storm,Low
1714,2024-02-28,NOAA1033,Canada,26.2401,-68.2138,479.7,-3.7,2.4,-9.7,17.5,20.0,54,28.1,N,520.4,1007.1,52,9,41.3,Medium,0.5,90,25.3,44.7,420.8,1889.3,32.0,Polar,Fog,High
1715,2022-09-05,NOAA1010,USA,37.5387,-75.8196,2926.4,23.1,27.2,19.6,3.9,0.0,39,44.8,SW,556.2,1010.3,98,1,21.4,High,3.88,121,32.1,66.2,431.5,1872.2,44.2,Polar,Coldwave,High
1716,2022-08-09,NOAA1007,Canada,33.6587,-78.9951,88.7,35.4,38.4,33.3,8.8,0.0,51,42.2,N,735.5,1017.3,0,10,32.2,Medium,5.44,117,22.9,64.7,400.5,1859.3,38.8,Arid,None,Low
1717,2020-02-19,NOAA1028,Mexico,40.0066,-99.8778,1948.9,6.8,11.9,0.1,15.9,0.0,45,16.0,SW,859.6,1017.3,0,10,28.9,Medium,2.53,108,24.4,48.0,410.2,1905.4,39.9,Continental,Rain,Low
1718,2022-03-11,NOAA1039,Canada,41.2517,-116.7076,533.9,9.5,14.1,5.5,12.2,0.0,55,25.2,NE,330.4,1012.1,88,3,31.1,Medium,3.01,106,28.5,49.3,425.3,1863.8,38.3,Arid,None,High
1719,2023-11-11,NOAA1025,USA,27.5451,-74.0257,782.4,14.4,17.6,10.6,8.7,0.0,48,39.4,S,185.3,1013.1,100,7,32.8,Medium,4.1,124,28.4,59.2,422.4,1833.8,45.2,Continental,Coldwave,High
1720,2024-02-15,NOAA1034,Canada,35.7164,-88.6261,2873.2,8.9,11.4,4.5,5.9,0.0,49,36.9,W,466.2,1010.9,19,7,30.9,Medium,1.52,127,29.8,60.1,430.8,1868.9,53.7,Continental,Coldwave,High
1721,2021-10-11,NOAA1029,Canada,26.2572,-68.8801,836.2,17.4,20.7,10.3,26.6,0.0,56,20.5,S,385.1,1037.5,85,10,39.5,Low,2.9,94,28.2,56.4,419.4,1929.0,38.5,Continental,Coldwave,Low
1722,2021-07-07,NOAA1000,Canada,25.9427,-88.1888,602.7,26.8,30.9,20.0,13.4,0.0,57,38.0,SW,415.1,1004.3,74,3,47.7,Medium,5.82,99,29.2,60.0,415.6,1891.6,36.7,Tropical,Fog,High
1723,2020-11-21,NOAA1013,Canada,43.6315,-117.2848,1092.6,13.2,20.5,5.3,12.4,0.0,57,44.5,E,782.1,1025.9,0,1,40.7,Medium,2.66,124,30.5,50.8,417.2,1866.3,39.4,Polar,None,Medium
1724,2021-04-24,NOAA1045,Canada,29.3591,-79.7912,1142.0,13.6,15.6,8.4,1.9,0.0,40,33.1,N,800.4,1009.5,42,8,33.0,High,2.47,105,31.5,53.2,423.2,1880.0,47.5,Tropical,Storm,Low
1725,2024-08-08,NOAA1040,Canada,33.1211,-113.2243,1764.9,23.1,27.0,16.7,20.5,0.0,54,25.1,NW,792.6,1015.7,56,1,41.6,Low,5.07,111,20.3,49.7,407.6,1960.2,52.6,Continental,None,Medium
1726,2024-05-31,NOAA1015,Canada,25.7533,-121.0997,833.3,22.1,27.6,15.7,32.2,0.0,61,30.4,S,813.4,1008.6,36,4,40.9,Low,4.19,96,19.3,52.1,412.6,1830.4,28.3,Continental,Heatwave,Low
1727,2024-11-26,NOAA1022,Canada,41.9889,-78.4005,2497.3,8.9,15.3,5.4,39.1,0.0,60,18.1,W,443.3,1030.6,67,3,38.6,Low,2.41,96,18.3,35.9,428.6,1934.8,33.5,Continental,Coldwave,Medium
1728,2024-12-12,NOAA1040,USA,31.0166,-82.6298,1813.1,-3.0,2.0,-6.0,10.6,4.1,48,13.1,E,165.7,1025.5,20,3,28.9,Medium,0.5,127,31.3,61.0,425.7,1945.8,28.1,Tropical,None,Medium
1729,2023-02-27,NOAA1000,Canada,41.7682,-116.9934,2583.5,4.8,7.6,-1.4,34.2,0.0,55,14.4,S,858.5,1008.5,33,6,37.2,Low,2.57,100,17.2,49.5,411.1,1932.9,53.4,Arid,None,High
1730,2022-08-09,NOAA1044,Canada,34.3741,-107.088,1253.1,30.0,35.5,26.6,6.5,0.0,58,5.6,NE,421.5,1014.0,94,5,38.5,Medium,5.81,129,32.6,63.1,414.3,1866.9,41.4,Continental,Heatwave,Medium
1731,2024-07-30,NOAA1046,Canada,34.2368,-74.9043,1442.0,42.4,46.8,37.0,28.2,0.0,66,7.4,SW,779.9,1012.2,17,10,45.2,Low,7.02,96,27.2,37.3,435.0,1904.2,44.8,Arid,None,Medium
1732,2023-03-19,NOAA1034,Mexico,36.8826,-116.3415,1674.9,6.1,11.0,3.2,22.9,0.0,67,17.5,S,213.4,1008.8,0,7,40.1,Low,2.31,105,26.2,46.8,417.6,1908.0,37.1,Polar,Rain,High
1733,2024-08-20,NOAA1029,Mexico,30.5718,-94.0074,2355.4,32.8,36.5,30.4,11.6,0.0,58,36.4,E,344.2,1030.3,55,4,41.9,Medium,5.41,98,24.7,45.3,423.7,1906.1,49.9,Temperate,Coldwave,High
1734,2021-01-23,NOAA1015,USA,44.6991,-72.8802,325.5,2.7,5.4,-4.5,8.3,0.0,57,13.3,N,420.4,994.4,32,9,40.4,Medium,1.09,127,26.1,48.5,427.8,1803.6,50.9,Arid,Storm,Low
1735,2023-03-12,NOAA1006,Canada,26.7957,-113.0071,1825.8,13.5,21.1,9.4,5.0,0.0,50,32.4,SE,353.9,1015.0,57,10,41.1,Medium,2.42,132,28.3,66.0,419.5,1811.0,42.7,Tropical,Storm,Medium
1736,2022-03-24,NOAA1039,Canada,48.361,-109.8958,2961.0,11.8,18.6,6.5,39.2,0.0,71,36.6,SW,668.5,1011.4,95,9,48.7,Low,2.27,94,21.7,48.9,410.8,1929.6,37.4,Arid,Fog,Medium
1737,2020-04-04,NOAA1038,Mexico,42.9993,-67.3884,2324.7,15.8,23.3,11.2,9.9,0.0,43,13.3,W,847.4,1011.1,39,11,29.6,Medium,3.78,105,28.4,52.9,420.7,1886.7,37.3,Polar,Storm,Low
1738,2022-06-02,NOAA1023,USA,36.6459,-90.3783,573.7,28.3,33.2,21.9,13.8,0.0,59,28.1,N,172.4,1019.1,0,3,43.8,Medium,6.11,122,29.7,55.2,415.2,1891.1,52.9,Temperate,Fog,High
1739,2021-10-02,NOAA1000,USA,37.9606,-86.3567,476.5,12.9,20.4,10.2,0.9,0.0,39,39.0,SW,609.6,1008.2,73,1,29.4,High,3.73,128,26.5,55.6,416.9,1890.1,37.4,Arid,Heatwave,High
1740,2021-01-09,NOAA1002,USA,34.3765,-99.7737,651.2,2.1,8.9,-3.5,2.3,0.0,40,44.4,SW,129.2,1021.3,19,5,23.0,High,0.58,110,27.7,62.3,414.8,1984.8,52.4,Temperate,Storm,Low
1741,2021-04-26,NOAA1041,Canada,32.5331,-70.1692,1785.9,9.3,14.5,5.6,1.7,0.0,37,30.9,E,149.0,1012.3,36,9,22.7,High,2.9,125,25.1,54.8,414.5,1897.9,42.0,Temperate,Fog,High
1742,2021-03-10,NOAA1011,Mexico,26.2986,-90.6973,2820.8,4.7,10.1,-2.0,12.0,0.0,49,3.1,S,315.9,1007.3,38,4,27.7,Medium,2.52,93,26.7,45.9,423.4,1877.5,43.3,Polar,Rain,Low
1743,2023-10-19,NOAA1044,Mexico,30.7966,-71.0689,2269.5,18.0,22.9,12.2,19.3,0.0,56,11.5,W,383.7,1020.8,32,8,37.6,Medium,3.58,113,23.7,59.3,421.1,1875.5,36.0,Arid,Storm,Medium
1744,2023-02-15,NOAA1018,Canada,47.5026,-113.7557,1168.9,3.3,7.9,-0.7,57.7,0.0,72,31.4,SE,738.9,1015.4,73,3,52.1,Low,0.85,50,18.9,40.4,426.7,1846.1,49.2,Arid,None,High
1745,2020-07-20,NOAA1016,USA,40.2781,-91.5445,1310.0,30.6,35.4,23.5,6.4,0.0,44,25.2,SW,503.4,1005.5,36,8,30.4,Medium,5.02,102,31.7,58.9,412.6,1922.8,46.9,Polar,None,Low
1746,2022-07-10,NOAA1044,Mexico,27.6314,-67.7754,1039.9,37.8,41.3,31.6,26.3,0.0,53,17.6,NW,634.4,1019.3,11,5,41.9,Low,5.84,83,22.6,50.3,422.7,1874.1,40.2,Tropical,None,High
1747,2022-03-12,NOAA1046,Mexico,32.8049,-118.936,11.6,4.1,7.8,0.6,4.8,0.0,57,18.9,SE,413.8,1019.4,37,5,35.3,High,0.94,126,29.7,52.7,413.4,1852.0,50.2,Tropical,Fog,High
1748,2020-01-16,NOAA1003,Canada,40.102,-114.5864,2667.6,-9.2,-4.6,-15.5,9.6,4.8,60,8.8,N,777.7,989.1,64,8,48.7,Medium,0.5,125,23.7,57.2,422.8,1847.5,35.6,Tropical,Rain,High
1749,2024-03-17,NOAA1013,USA,25.3424,-90.4839,2698.5,11.9,17.9,8.6,16.6,0.0,55,43.9,SW,511.6,1009.3,54,11,45.8,Medium,3.65,109,23.7,49.1,420.1,1901.5,30.4,Continental,None,Medium
1750,2020-12-05,NOAA1042,Canada,48.1342,-86.7093,724.0,-2.0,1.6,-6.5,6.5,4.3,55,9.9,S,756.0,1013.4,45,11,43.1,Medium,1.22,124,31.9,57.3,424.2,1875.4,37.7,Temperate,Storm,Medium
1751,2024-03-13,NOAA1047,USA,32.9895,-97.4643,1485.2,10.0,13.9,2.1,6.7,0.0,52,4.9,SW,186.6,1027.4,93,8,34.7,Medium,2.85,120,30.4,58.0,422.1,1842.0,32.3,Polar,Heatwave,Medium
1752,2024-06-04,NOAA1000,USA,43.8554,-87.4878,2307.4,24.8,32.4,18.6,7.6,0.0,52,21.3,SW,222.8,1002.0,72,7,40.2,Medium,4.75,105,24.0,57.5,437.1,1926.8,18.7,Tropical,Rain,Medium
1753,2020-07-08,NOAA1021,Canada,36.519,-90.4912,1104.8,34.5,40.8,29.8,12.8,0.0,50,7.6,NW,417.2,1001.9,5,5,28.1,Medium,5.46,119,24.9,44.7,425.1,1928.8,40.6,Polar,Heatwave,Low
1754,2023-01-21,NOAA1014,Canada,28.7261,-90.3508,428.2,4.6,6.7,-2.1,40.0,0.0,61,17.6,E,349.1,1008.8,85,4,44.4,Low,1.02,88,15.3,44.3,408.4,1883.8,32.4,Arid,Coldwave,Medium
1755,2020-09-29,NOAA1016,USA,36.0608,-99.3465,1939.2,25.8,31.3,21.8,4.5,0.0,54,27.9,NW,530.8,1005.4,27,11,45.8,High,4.46,131,27.9,61.5,419.3,1812.4,34.0,Temperate,None,Medium
1756,2022-11-01,NOAA1019,Canada,34.5817,-68.1091,1131.9,2.7,6.6,-2.7,46.4,0.0,66,20.6,N,644.0,1013.1,72,11,43.1,Low,1.44,90,15.0,40.4,421.4,1924.4,39.7,Arid,Fog,Low
1757,2022-12-20,NOAA1021,Mexico,29.3384,-79.1336,1281.5,0.5,5.9,-6.3,9.6,7.5,50,26.3,E,268.6,1019.5,99,3,32.2,Medium,1.54,105,27.5,57.8,414.8,1843.6,40.6,Arid,Fog,Medium
1758,2023-01-11,NOAA1045,USA,36.3658,-120.8734,2046.1,3.8,8.6,0.6,31.4,0.0,72,30.9,SE,302.7,1008.2,32,7,49.1,Low,0.78,95,18.2,53.4,424.2,1921.9,49.3,Polar,Fog,High
1759,2022-03-02,NOAA1034,USA,48.5277,-74.4049,1187.6,13.9,18.9,8.6,19.1,0.0,48,34.6,NW,854.1,1030.5,78,3,29.9,Medium,2.59,101,29.1,55.5,415.7,1864.0,35.4,Polar,Storm,Low
1760,2022-12-01,NOAA1039,Mexico,32.7762,-78.3999,688.6,-3.4,0.4,-5.7,20.4,11.2,60,25.2,SE,795.1,1023.4,69,4,42.7,Low,0.5,96,22.6,48.2,414.3,1889.5,21.3,Temperate,Rain,High
1761,2024-09-01,NOAA1031,Canada,39.4592,-79.2522,1894.9,30.9,36.6,24.1,5.1,0.0,44,5.9,E,228.0,1026.4,3,2,29.0,Medium,4.83,122,25.5,47.6,401.2,1934.6,48.5,Tropical,Rain,High
1762,2020-07-22,NOAA1009,USA,26.7567,-112.8937,2441.1,32.3,36.7,25.7,20.4,0.0,58,11.3,NE,332.9,1021.1,0,10,41.5,Low,5.0,115,20.4,44.7,416.3,1943.0,48.9,Polar,Coldwave,Medium
1763,2022-09-18,NOAA1002,USA,29.3904,-104.182,54.5,28.3,35.4,24.8,7.6,0.0,44,30.5,NW,488.8,1017.5,40,7,37.3,Medium,5.64,97,23.2,46.3,409.8,1837.9,39.0,Temperate,Fog,High
1764,2023-08-01,NOAA1029,Canada,45.8517,-75.955,2650.7,36.2,43.1,33.2,4.5,0.0,39,14.6,S,523.7,1018.4,32,4,31.8,High,6.45,130,25.0,66.0,421.3,1913.9,37.3,Arid,Storm,High
1765,2022-10-06,NOAA1027,Mexico,27.7665,-97.4838,1879.1,19.0,26.4,12.9,35.3,0.0,65,21.4,E,486.1,1011.1,68,3,52.0,Low,4.54,72,16.6,37.1,422.8,1981.5,46.0,Polar,None,High
1766,2024-01-29,NOAA1018,Mexico,42.1215,-87.4338,536.2,-1.8,1.4,-4.5,13.1,13.3,48,2.5,SW,788.9,1026.4,90,4,28.4,Medium,1.13,125,24.1,57.1,425.8,1950.4,40.8,Arid,Rain,High
1767,2022-07-12,NOAA1010,Canada,28.5413,-74.4701,2652.2,27.8,30.3,25.1,12.7,0.0,54,20.8,SW,680.4,1001.0,21,9,45.1,Medium,5.66,102,30.7,53.5,414.4,1885.7,49.1,Temperate,None,High
1768,2024-03-31,NOAA1025,Canada,37.1329,-117.5624,1299.0,4.1,11.6,-2.7,17.3,0.0,47,33.9,W,689.5,1012.9,76,1,27.8,Medium,0.81,99,25.7,58.8,417.5,1926.5,41.8,Tropical,Heatwave,Medium
1769,2021-04-23,NOAA1010,USA,25.9791,-91.3178,251.0,21.4,27.5,13.8,8.0,0.0,39,16.5,N,326.3,1011.7,86,1,25.1,Medium,3.6,130,25.8,47.5,425.6,1928.7,37.3,Arid,None,Medium
1770,2021-10-22,NOAA1000,Mexico,31.227,-105.7651,1643.2,16.5,21.0,11.6,13.2,0.0,52,4.7,NW,503.4,1016.7,55,8,38.2,Medium,2.57,91,27.3,57.9,410.7,1894.4,56.1,Temperate,Fog,Medium
1771,2022-03-15,NOAA1042,Canada,44.9387,-104.6347,1529.8,10.4,14.3,4.1,10.2,0.0,49,2.3,NW,822.2,1019.4,56,3,33.6,Medium,2.75,122,24.9,59.4,424.3,1908.6,38.7,Polar,Rain,High
1772,2020-02-22,NOAA1044,Mexico,46.7866,-116.5651,1083.0,-1.8,0.7,-4.7,21.8,16.5,51,13.0,W,816.3,1020.6,49,9,28.2,Low,1.5,85,23.2,42.7,419.4,1911.4,37.5,Temperate,Heatwave,Medium
1773,2020-05-11,NOAA1043,Canada,40.3129,-76.5805,2567.6,25.6,30.4,23.1,8.0,0.0,41,5.8,N,634.6,997.7,34,9,26.3,Medium,5.46,125,28.7,64.2,411.8,1905.5,51.2,Polar,Heatwave,Low
1774,2023-07-15,NOAA1010,Canada,44.907,-98.4736,1980.7,35.0,37.2,29.2,35.6,0.0,58,25.4,NE,852.0,1009.9,69,11,40.9,Low,6.41,76,17.1,47.3,423.5,1898.3,40.6,Arid,Storm,High
